# P_bar,T_K,rho_kgm3,alpha_1_K,Cp_J_K_mol
6.01000e+07,1.00000e+04,2.96954e+04,-6.18939e+00,4.40495e+02
6.01000e+07,1.01000e+04,2.96935e+04,-6.18729e+00,4.42096e+02
6.01000e+07,1.02000e+04,2.96915e+04,-6.18521e+00,4.43696e+02
6.01000e+07,1.03000e+04,2.96896e+04,-6.18314e+00,4.45297e+02
6.01000e+07,1.04000e+04,2.96876e+04,-6.18108e+00,4.46899e+02
6.08500e+07,1.70000e+03,2.99299e+04,-6.41449e+00,3.45015e+02
6.08500e+07,1.80000e+03,2.99288e+04,-6.40963e+00,3.45180e+02
6.08500e+07,1.90000e+03,2.99276e+04,-6.40506e+00,3.45382e+02
6.08500e+07,2.00000e+03,2.99264e+04,-6.40073e+00,3.45622e+02
6.08500e+07,2.10000e+03,2.99252e+04,-6.39663e+00,3.45899e+02
6.08500e+07,2.20000e+03,2.99240e+04,-6.39271e+00,3.46213e+02
6.08500e+07,2.30000e+03,2.99228e+04,-6.38896e+00,3.46564e+02
6.08500e+07,2.40000e+03,2.99216e+04,-6.38535e+00,3.46950e+02
6.08500e+07,2.50000e+03,2.99203e+04,-6.38186e+00,3.47372e+02
6.08500e+07,2.60000e+03,2.99191e+04,-6.37849e+00,3.47828e+02
6.08500e+07,2.70000e+03,2.99178e+04,-6.37522e+00,3.48320e+02
6.08500e+07,2.80000e+03,2.99166e+04,-6.37203e+00,3.48844e+02
6.08500e+07,2.90000e+03,2.99153e+04,-6.36892e+00,3.49402e+02
6.08500e+07,3.00000e+03,2.99140e+04,-6.36587e+00,3.49993e+02
6.08500e+07,3.10000e+03,2.99127e+04,-6.36289e+00,3.50616e+02
6.08500e+07,3.20000e+03,2.99114e+04,-6.35996e+00,3.51270e+02
6.08500e+07,3.30000e+03,2.99101e+04,-6.35708e+00,3.51954e+02
6.08500e+07,3.40000e+03,2.99088e+04,-6.35424e+00,3.52669e+02
6.08500e+07,3.50000e+03,2.99075e+04,-6.35144e+00,3.53414e+02
6.08500e+07,3.60000e+03,2.99061e+04,-6.34868e+00,3.54187e+02
6.08500e+07,3.70000e+03,2.99048e+04,-6.34594e+00,3.54989e+02
6.08500e+07,3.80000e+03,2.99034e+04,-6.34323e+00,3.55818e+02
6.08500e+07,3.90000e+03,2.99021e+04,-6.34054e+00,3.56674e+02
6.08500e+07,4.00000e+03,2.99007e+04,-6.33788e+00,3.57557e+02
6.08500e+07,4.10000e+03,2.98993e+04,-6.33523e+00,3.58466e+02
6.08500e+07,4.20000e+03,2.98979e+04,-6.33261e+00,3.59400e+02
6.08500e+07,4.30000e+03,2.98965e+04,-6.33000e+00,3.60359e+02
6.08500e+07,4.40000e+03,2.98951e+04,-6.32740e+00,3.61342e+02
6.08500e+07,4.50000e+03,2.98937e+04,-6.32481e+00,3.62349e+02
6.08500e+07,4.60000e+03,2.98923e+04,-6.32224e+00,3.63378e+02
6.08500e+07,4.70000e+03,2.98909e+04,-6.31968e+00,3.64430e+02
6.08500e+07,4.80000e+03,2.98894e+04,-6.31713e+00,3.65504e+02
6.08500e+07,4.90000e+03,2.98880e+04,-6.31458e+00,3.66600e+02
6.08500e+07,5.00000e+03,2.98865e+04,-6.31205e+00,3.67716e+02
6.08500e+07,5.10000e+03,2.98851e+04,-6.30952e+00,3.68852e+02
6.08500e+07,5.20000e+03,2.98836e+04,-6.30700e+00,3.70008e+02
6.08500e+07,5.30000e+03,2.98821e+04,-6.30449e+00,3.71183e+02
6.08500e+07,5.40000e+03,2.98806e+04,-6.30198e+00,3.72377e+02
6.08500e+07,5.50000e+03,2.98791e+04,-6.29948e+00,3.73589e+02
6.08500e+07,5.60000e+03,2.98776e+04,-6.29699e+00,3.74818e+02
6.08500e+07,5.70000e+03,2.98761e+04,-6.29450e+00,3.76065e+02
6.08500e+07,5.80000e+03,2.98746e+04,-6.29202e+00,3.77329e+02
6.08500e+07,5.90000e+03,2.98731e+04,-6.28955e+00,3.78608e+02
6.08500e+07,6.00000e+03,2.98715e+04,-6.28708e+00,3.79903e+02
6.08500e+07,6.10000e+03,2.98700e+04,-6.28462e+00,3.81213e+02
6.08500e+07,6.20000e+03,2.98684e+04,-6.28216e+00,3.82538e+02
6.08500e+07,6.30000e+03,2.98669e+04,-6.27971e+00,3.83878e+02
6.08500e+07,6.40000e+03,2.98653e+04,-6.27727e+00,3.85231e+02
6.08500e+07,6.50000e+03,2.98637e+04,-6.27483e+00,3.86597e+02
6.08500e+07,6.60000e+03,2.98621e+04,-6.27240e+00,3.87976e+02
6.08500e+07,6.70000e+03,2.98605e+04,-6.26997e+00,3.89367e+02
6.08500e+07,6.80000e+03,2.98589e+04,-6.26755e+00,3.90771e+02
6.08500e+07,6.90000e+03,2.98573e+04,-6.26514e+00,3.92186e+02
6.08500e+07,7.00000e+03,2.98557e+04,-6.26274e+00,3.93612e+02
6.08500e+07,7.10000e+03,2.98540e+04,-6.26034e+00,3.95049e+02
6.08500e+07,7.20000e+03,2.98524e+04,-6.25795e+00,3.96496e+02
6.08500e+07,7.30000e+03,2.98508e+04,-6.25557e+00,3.97953e+02
6.08500e+07,7.40000e+03,2.98491e+04,-6.25319e+00,3.99419e+02
6.08500e+07,7.50000e+03,2.98474e+04,-6.25083e+00,4.00895e+02
6.08500e+07,7.60000e+03,2.98457e+04,-6.24847e+00,4.02379e+02
6.08500e+07,7.70000e+03,2.98441e+04,-6.24612e+00,4.03871e+02
6.08500e+07,7.80000e+03,2.98424e+04,-6.24378e+00,4.05372e+02
6.08500e+07,7.90000e+03,2.98406e+04,-6.24145e+00,4.06880e+02
6.08500e+07,8.00000e+03,2.98389e+04,-6.23913e+00,4.08395e+02
6.08500e+07,8.10000e+03,2.98372e+04,-6.23681e+00,4.09917e+02
6.08500e+07,8.20000e+03,2.98355e+04,-6.23451e+00,4.11445e+02
6.08500e+07,8.30000e+03,2.98337e+04,-6.23222e+00,4.12980e+02
6.08500e+07,8.40000e+03,2.98320e+04,-6.22993e+00,4.14520e+02
6.08500e+07,8.50000e+03,2.98302e+04,-6.22766e+00,4.16066e+02
6.08500e+07,8.60000e+03,2.98284e+04,-6.22539e+00,4.17617e+02
6.08500e+07,8.70000e+03,2.98267e+04,-6.22314e+00,4.19173e+02
6.08500e+07,8.80000e+03,2.98249e+04,-6.22090e+00,4.20733e+02
6.08500e+07,8.90000e+03,2.98231e+04,-6.21867e+00,4.22298e+02
6.08500e+07,9.00000e+03,2.98213e+04,-6.21645e+00,4.23866e+02
6.08500e+07,9.10000e+03,2.98195e+04,-6.21424e+00,4.25438e+02
6.08500e+07,9.20000e+03,2.98176e+04,-6.21204e+00,4.27013e+02
6.08500e+07,9.30000e+03,2.98158e+04,-6.20985e+00,4.28592e+02
6.08500e+07,9.40000e+03,2.98140e+04,-6.20768e+00,4.30173e+02
6.08500e+07,9.50000e+03,2.98121e+04,-6.20551e+00,4.31756e+02
6.08500e+07,9.60000e+03,2.98102e+04,-6.20336e+00,4.33342e+02
6.08500e+07,9.70000e+03,2.98084e+04,-6.20122e+00,4.34930e+02
6.08500e+07,9.80000e+03,2.98065e+04,-6.19909e+00,4.36519e+02
6.08500e+07,9.90000e+03,2.98046e+04,-6.19698e+00,4.38110e+02
6.08500e+07,1.00000e+04,2.98027e+04,-6.19488e+00,4.39702e+02
6.08500e+07,1.01000e+04,2.98008e+04,-6.19279e+00,4.41295e+02
6.08500e+07,1.02000e+04,2.97989e+04,-6.19071e+00,4.42889e+02
6.08500e+07,1.03000e+04,2.97969e+04,-6.18864e+00,4.44483e+02
6.08500e+07,1.04000e+04,2.97950e+04,-6.18659e+00,4.46077e+02
6.16000e+07,1.70000e+03,3.00353e+04,-6.41909e+00,3.44826e+02
6.16000e+07,1.80000e+03,3.00341e+04,-6.41423e+00,3.44990e+02
6.16000e+07,1.90000e+03,3.00329e+04,-6.40967e+00,3.45191e+02
6.16000e+07,2.00000e+03,3.00318e+04,-6.40535e+00,3.45430e+02
6.16000e+07,2.10000e+03,3.00306e+04,-6.40125e+00,3.45705e+02
6.16000e+07,2.20000e+03,3.00294e+04,-6.39734e+00,3.46017e+02
6.16000e+07,2.30000e+03,3.00282e+04,-6.39360e+00,3.46365e+02
6.16000e+07,2.40000e+03,3.00270e+04,-6.39000e+00,3.46749e+02
6.16000e+07,2.50000e+03,3.00257e+04,-6.38652e+00,3.47167e+02
6.16000e+07,2.60000e+03,3.00245e+04,-6.38316e+00,3.47621e+02
6.16000e+07,2.70000e+03,3.00233e+04,-6.37989e+00,3.48108e+02
6.16000e+07,2.80000e+03,3.00220e+04,-6.37671e+00,3.48629e+02
6.16000e+07,2.90000e+03,3.00207e+04,-6.37361e+00,3.49183e+02
6.16000e+07,3.00000e+03,3.00195e+04,-6.37058e+00,3.49769e+02
6.16000e+07,3.10000e+03,3.00182e+04,-6.36761e+00,3.50387e+02
6.16000e+07,3.20000e+03,3.00169e+04,-6.36469e+00,3.51036e+02
6.16000e+07,3.30000e+03,3.00156e+04,-6.36182e+00,3.51715e+02
6.16000e+07,3.40000e+03,3.00143e+04,-6.35899e+00,3.52425e+02
6.16000e+07,3.50000e+03,3.00130e+04,-6.35620e+00,3.53164e+02
6.16000e+07,3.60000e+03,3.00116e+04,-6.35345e+00,3.53931e+02
6.16000e+07,3.70000e+03,3.00103e+04,-6.35072e+00,3.54727e+02
6.16000e+07,3.80000e+03,3.00090e+04,-6.34802e+00,3.55550e+02
6.16000e+07,3.90000e+03,3.00076e+04,-6.34535e+00,3.56400e+02
6.16000e+07,4.00000e+03,3.00062e+04,-6.34270e+00,3.57276e+02
6.16000e+07,4.10000e+03,3.00049e+04,-6.34007e+00,3.58178e+02
6.16000e+07,4.20000e+03,3.00035e+04,-6.33745e+00,3.59105e+02
6.16000e+07,4.30000e+03,3.00021e+04,-6.33485e+00,3.60057e+02
6.16000e+07,4.40000e+03,3.00007e+04,-6.33227e+00,3.61033e+02
6.16000e+07,4.50000e+03,2.99993e+04,-6.32970e+00,3.62032e+02
6.16000e+07,4.60000e+03,2.99979e+04,-6.32714e+00,3.63054e+02
6.16000e+07,4.70000e+03,2.99965e+04,-6.32459e+00,3.64098e+02
6.16000e+07,4.80000e+03,2.99951e+04,-6.32205e+00,3.65165e+02
6.16000e+07,4.90000e+03,2.99936e+04,-6.31952e+00,3.66252e+02
6.16000e+07,5.00000e+03,2.99922e+04,-6.31700e+00,3.67360e+02
6.16000e+07,5.10000e+03,2.99907e+04,-6.31448e+00,3.68488e+02
6.16000e+07,5.20000e+03,2.99893e+04,-6.31198e+00,3.69636e+02
6.16000e+07,5.30000e+03,2.99878e+04,-6.30948e+00,3.70802e+02
6.16000e+07,5.40000e+03,2.99864e+04,-6.30698e+00,3.71988e+02
6.16000e+07,5.50000e+03,2.99849e+04,-6.30450e+00,3.73191e+02
6.16000e+07,5.60000e+03,2.99834e+04,-6.30202e+00,3.74412e+02
6.16000e+07,5.70000e+03,2.99819e+04,-6.29954e+00,3.75650e+02
6.16000e+07,5.80000e+03,2.99804e+04,-6.29708e+00,3.76905e+02
6.16000e+07,5.90000e+03,2.99789e+04,-6.29461e+00,3.78176e+02
6.16000e+07,6.00000e+03,2.99773e+04,-6.29216e+00,3.79462e+02
6.16000e+07,6.10000e+03,2.99758e+04,-6.28971e+00,3.80763e+02
6.16000e+07,6.20000e+03,2.99742e+04,-6.28726e+00,3.82080e+02
6.16000e+07,6.30000e+03,2.99727e+04,-6.28482e+00,3.83410e+02
6.16000e+07,6.40000e+03,2.99711e+04,-6.28239e+00,3.84754e+02
6.16000e+07,6.50000e+03,2.99696e+04,-6.27996e+00,3.86111e+02
6.16000e+07,6.60000e+03,2.99680e+04,-6.27754e+00,3.87481e+02
6.16000e+07,6.70000e+03,2.99664e+04,-6.27513e+00,3.88864e+02
6.16000e+07,6.80000e+03,2.99648e+04,-6.27272e+00,3.90258e+02
6.16000e+07,6.90000e+03,2.99632e+04,-6.27032e+00,3.91664e+02
6.16000e+07,7.00000e+03,2.99616e+04,-6.26793e+00,3.93081e+02
6.16000e+07,7.10000e+03,2.99600e+04,-6.26554e+00,3.94509e+02
6.16000e+07,7.20000e+03,2.99583e+04,-6.26316e+00,3.95947e+02
6.16000e+07,7.30000e+03,2.99567e+04,-6.26079e+00,3.97395e+02
6.16000e+07,7.40000e+03,2.99551e+04,-6.25842e+00,3.98853e+02
6.16000e+07,7.50000e+03,2.99534e+04,-6.25607e+00,4.00319e+02
6.16000e+07,7.60000e+03,2.99517e+04,-6.25372e+00,4.01795e+02
6.16000e+07,7.70000e+03,2.99501e+04,-6.25138e+00,4.03278e+02
6.16000e+07,7.80000e+03,2.99484e+04,-6.24905e+00,4.04770e+02
6.16000e+07,7.90000e+03,2.99467e+04,-6.24673e+00,4.06269e+02
6.16000e+07,8.00000e+03,2.99450e+04,-6.24441e+00,4.07775e+02
6.16000e+07,8.10000e+03,2.99433e+04,-6.24211e+00,4.09289e+02
6.16000e+07,8.20000e+03,2.99416e+04,-6.23981e+00,4.10809e+02
6.16000e+07,8.30000e+03,2.99398e+04,-6.23753e+00,4.12335e+02
6.16000e+07,8.40000e+03,2.99381e+04,-6.23525e+00,4.13867e+02
6.16000e+07,8.50000e+03,2.99363e+04,-6.23298e+00,4.15404e+02
6.16000e+07,8.60000e+03,2.99346e+04,-6.23073e+00,4.16947e+02
6.16000e+07,8.70000e+03,2.99328e+04,-6.22848e+00,4.18494e+02
6.16000e+07,8.80000e+03,2.99310e+04,-6.22625e+00,4.20046e+02
6.16000e+07,8.90000e+03,2.99293e+04,-6.22402e+00,4.21603e+02
6.16000e+07,9.00000e+03,2.99275e+04,-6.22181e+00,4.23163e+02
6.16000e+07,9.10000e+03,2.99257e+04,-6.21961e+00,4.24727e+02
6.16000e+07,9.20000e+03,2.99239e+04,-6.21741e+00,4.26295e+02
6.16000e+07,9.30000e+03,2.99220e+04,-6.21523e+00,4.27865e+02
6.16000e+07,9.40000e+03,2.99202e+04,-6.21307e+00,4.29438e+02
6.16000e+07,9.50000e+03,2.99184e+04,-6.21091e+00,4.31014e+02
6.16000e+07,9.60000e+03,2.99165e+04,-6.20876e+00,4.32593e+02
6.16000e+07,9.70000e+03,2.99147e+04,-6.20663e+00,4.34173e+02
6.16000e+07,9.80000e+03,2.99128e+04,-6.20450e+00,4.35755e+02
6.16000e+07,9.90000e+03,2.99109e+04,-6.20239e+00,4.37338e+02
6.16000e+07,1.00000e+04,2.99091e+04,-6.20030e+00,4.38923e+02
6.16000e+07,1.01000e+04,2.99072e+04,-6.19821e+00,4.40509e+02
6.16000e+07,1.02000e+04,2.99053e+04,-6.19614e+00,4.42096e+02
6.16000e+07,1.03000e+04,2.99034e+04,-6.19407e+00,4.43683e+02
6.16000e+07,1.04000e+04,2.99015e+04,-6.19203e+00,4.45271e+02
6.23500e+07,1.70000e+03,3.01397e+04,-6.42363e+00,3.44640e+02
6.23500e+07,1.80000e+03,3.01386e+04,-6.41878e+00,3.44803e+02
6.23500e+07,1.90000e+03,3.01374e+04,-6.41422e+00,3.45004e+02
6.23500e+07,2.00000e+03,3.01363e+04,-6.40991e+00,3.45241e+02
6.23500e+07,2.10000e+03,3.01351e+04,-6.40582e+00,3.45514e+02
6.23500e+07,2.20000e+03,3.01339e+04,-6.40192e+00,3.45824e+02
6.23500e+07,2.30000e+03,3.01327e+04,-6.39818e+00,3.46170e+02
6.23500e+07,2.40000e+03,3.01315e+04,-6.39459e+00,3.46550e+02
6.23500e+07,2.50000e+03,3.01303e+04,-6.39112e+00,3.46966e+02
6.23500e+07,2.60000e+03,3.01290e+04,-6.38777e+00,3.47416e+02
6.23500e+07,2.70000e+03,3.01278e+04,-6.38451e+00,3.47900e+02
6.23500e+07,2.80000e+03,3.01265e+04,-6.38134e+00,3.48417e+02
6.23500e+07,2.90000e+03,3.01253e+04,-6.37825e+00,3.48967e+02
6.23500e+07,3.00000e+03,3.01240e+04,-6.37523e+00,3.49549e+02
6.23500e+07,3.10000e+03,3.01227e+04,-6.37227e+00,3.50162e+02
6.23500e+07,3.20000e+03,3.01215e+04,-6.36936e+00,3.50806e+02
6.23500e+07,3.30000e+03,3.01202e+04,-6.36650e+00,3.51481e+02
6.23500e+07,3.40000e+03,3.01189e+04,-6.36368e+00,3.52185e+02
6.23500e+07,3.50000e+03,3.01176e+04,-6.36091e+00,3.52919e+02
6.23500e+07,3.60000e+03,3.01162e+04,-6.35816e+00,3.53680e+02
6.23500e+07,3.70000e+03,3.01149e+04,-6.35545e+00,3.54470e+02
6.23500e+07,3.80000e+03,3.01136e+04,-6.35276e+00,3.55287e+02
6.23500e+07,3.90000e+03,3.01122e+04,-6.35010e+00,3.56131e+02
6.23500e+07,4.00000e+03,3.01109e+04,-6.34746e+00,3.57001e+02
6.23500e+07,4.10000e+03,3.01095e+04,-6.34484e+00,3.57896e+02
6.23500e+07,4.20000e+03,3.01082e+04,-6.34224e+00,3.58816e+02
6.23500e+07,4.30000e+03,3.01068e+04,-6.33965e+00,3.59761e+02
6.23500e+07,4.40000e+03,3.01054e+04,-6.33708e+00,3.60730e+02
6.23500e+07,4.50000e+03,3.01040e+04,-6.33452e+00,3.61722e+02
6.23500e+07,4.60000e+03,3.01026e+04,-6.33197e+00,3.62736e+02
6.23500e+07,4.70000e+03,3.01012e+04,-6.32944e+00,3.63773e+02
6.23500e+07,4.80000e+03,3.00998e+04,-6.32691e+00,3.64831e+02
6.23500e+07,4.90000e+03,3.00984e+04,-6.32439e+00,3.65911e+02
6.23500e+07,5.00000e+03,3.00970e+04,-6.32188e+00,3.67011e+02
6.23500e+07,5.10000e+03,3.00955e+04,-6.31938e+00,3.68131e+02
6.23500e+07,5.20000e+03,3.00941e+04,-6.31689e+00,3.69271e+02
6.23500e+07,5.30000e+03,3.00926e+04,-6.31440e+00,3.70429e+02
6.23500e+07,5.40000e+03,3.00912e+04,-6.31192e+00,3.71607e+02
6.23500e+07,5.50000e+03,3.00897e+04,-6.30945e+00,3.72802e+02
6.23500e+07,5.60000e+03,3.00882e+04,-6.30698e+00,3.74014e+02
6.23500e+07,5.70000e+03,3.00867e+04,-6.30452e+00,3.75244e+02
6.23500e+07,5.80000e+03,3.00852e+04,-6.30206e+00,3.76490e+02
6.23500e+07,5.90000e+03,3.00837e+04,-6.29961e+00,3.77752e+02
6.23500e+07,6.00000e+03,3.00822e+04,-6.29717e+00,3.79030e+02
6.23500e+07,6.10000e+03,3.00807e+04,-6.29473e+00,3.80322e+02
6.23500e+07,6.20000e+03,3.00792e+04,-6.29229e+00,3.81630e+02
6.23500e+07,6.30000e+03,3.00776e+04,-6.28987e+00,3.82951e+02
6.23500e+07,6.40000e+03,3.00761e+04,-6.28745e+00,3.84286e+02
6.23500e+07,6.50000e+03,3.00745e+04,-6.28503e+00,3.85635e+02
6.23500e+07,6.60000e+03,3.00730e+04,-6.28262e+00,3.86996e+02
6.23500e+07,6.70000e+03,3.00714e+04,-6.28022e+00,3.88370e+02
6.23500e+07,6.80000e+03,3.00698e+04,-6.27782e+00,3.89755e+02
6.23500e+07,6.90000e+03,3.00682e+04,-6.27543e+00,3.91153e+02
6.23500e+07,7.00000e+03,3.00666e+04,-6.27305e+00,3.92561e+02
6.23500e+07,7.10000e+03,3.00650e+04,-6.27068e+00,3.93980e+02
6.23500e+07,7.20000e+03,3.00634e+04,-6.26831e+00,3.95409e+02
6.23500e+07,7.30000e+03,3.00618e+04,-6.26594e+00,3.96848e+02
6.23500e+07,7.40000e+03,3.00601e+04,-6.26359e+00,3.98297e+02
6.23500e+07,7.50000e+03,3.00585e+04,-6.26124e+00,3.99755e+02
6.23500e+07,7.60000e+03,3.00568e+04,-6.25890e+00,4.01222e+02
6.23500e+07,7.70000e+03,3.00552e+04,-6.25657e+00,4.02697e+02
6.23500e+07,7.80000e+03,3.00535e+04,-6.25425e+00,4.04180e+02
6.23500e+07,7.90000e+03,3.00518e+04,-6.25194e+00,4.05670e+02
6.23500e+07,8.00000e+03,3.00501e+04,-6.24963e+00,4.07168e+02
6.23500e+07,8.10000e+03,3.00484e+04,-6.24734e+00,4.08673e+02
6.23500e+07,8.20000e+03,3.00467e+04,-6.24505e+00,4.10184e+02
6.23500e+07,8.30000e+03,3.00450e+04,-6.24277e+00,4.11702e+02
6.23500e+07,8.40000e+03,3.00433e+04,-6.24050e+00,4.13225e+02
6.23500e+07,8.50000e+03,3.00416e+04,-6.23825e+00,4.14755e+02
6.23500e+07,8.60000e+03,3.00398e+04,-6.23600e+00,4.16289e+02
6.23500e+07,8.70000e+03,3.00381e+04,-6.23376e+00,4.17828e+02
6.23500e+07,8.80000e+03,3.00363e+04,-6.23153e+00,4.19372e+02
6.23500e+07,8.90000e+03,3.00346e+04,-6.22931e+00,4.20921e+02
6.23500e+07,9.00000e+03,3.00328e+04,-6.22711e+00,4.22473e+02
6.23500e+07,9.10000e+03,3.00310e+04,-6.22491e+00,4.24029e+02
6.23500e+07,9.20000e+03,3.00292e+04,-6.22272e+00,4.25589e+02
6.23500e+07,9.30000e+03,3.00274e+04,-6.22055e+00,4.27152e+02
6.23500e+07,9.40000e+03,3.00256e+04,-6.21839e+00,4.28718e+02
6.23500e+07,9.50000e+03,3.00238e+04,-6.21624e+00,4.30286e+02
6.23500e+07,9.60000e+03,3.00219e+04,-6.21410e+00,4.31857e+02
6.23500e+07,9.70000e+03,3.00201e+04,-6.21196e+00,4.33430e+02
6.23500e+07,9.80000e+03,3.00182e+04,-6.20985e+00,4.35004e+02
6.23500e+07,9.90000e+03,3.00164e+04,-6.20774e+00,4.36581e+02
6.23500e+07,1.00000e+04,3.00145e+04,-6.20565e+00,4.38159e+02
6.23500e+07,1.01000e+04,3.00127e+04,-6.20357e+00,4.39737e+02
6.23500e+07,1.02000e+04,3.00108e+04,-6.20150e+00,4.41317e+02
6.23500e+07,1.03000e+04,3.00089e+04,-6.19944e+00,4.42898e+02
6.23500e+07,1.04000e+04,3.00070e+04,-6.19740e+00,4.44479e+02
6.31000e+07,1.70000e+03,3.02433e+04,-6.42813e+00,3.44456e+02
6.31000e+07,1.80000e+03,3.02422e+04,-6.42328e+00,3.44619e+02
6.31000e+07,1.90000e+03,3.02410e+04,-6.41872e+00,3.44818e+02
6.31000e+07,2.00000e+03,3.02399e+04,-6.41442e+00,3.45054e+02
6.31000e+07,2.10000e+03,3.02387e+04,-6.41033e+00,3.45326e+02
6.31000e+07,2.20000e+03,3.02375e+04,-6.40644e+00,3.45634e+02
6.31000e+07,2.30000e+03,3.02363e+04,-6.40271e+00,3.45977e+02
6.31000e+07,2.40000e+03,3.02351e+04,-6.39912e+00,3.46356e+02
6.31000e+07,2.50000e+03,3.02339e+04,-6.39567e+00,3.46768e+02
6.31000e+07,2.60000e+03,3.02327e+04,-6.39232e+00,3.47215e+02
6.31000e+07,2.70000e+03,3.02315e+04,-6.38907e+00,3.47696e+02
6.31000e+07,2.80000e+03,3.02302e+04,-6.38591e+00,3.48209e+02
6.31000e+07,2.90000e+03,3.02290e+04,-6.38283e+00,3.48755e+02
6.31000e+07,3.00000e+03,3.02277e+04,-6.37982e+00,3.49333e+02
6.31000e+07,3.10000e+03,3.02264e+04,-6.37687e+00,3.49942e+02
6.31000e+07,3.20000e+03,3.02252e+04,-6.37397e+00,3.50581e+02
6.31000e+07,3.30000e+03,3.02239e+04,-6.37112e+00,3.51251e+02
6.31000e+07,3.40000e+03,3.02226e+04,-6.36832e+00,3.51950e+02
6.31000e+07,3.50000e+03,3.02213e+04,-6.36555e+00,3.52678e+02
6.31000e+07,3.60000e+03,3.02200e+04,-6.36282e+00,3.53434e+02
6.31000e+07,3.70000e+03,3.02187e+04,-6.36012e+00,3.54218e+02
6.31000e+07,3.80000e+03,3.02174e+04,-6.35744e+00,3.55029e+02
6.31000e+07,3.90000e+03,3.02160e+04,-6.35479e+00,3.55867e+02
6.31000e+07,4.00000e+03,3.02147e+04,-6.35216e+00,3.56730e+02
6.31000e+07,4.10000e+03,3.02133e+04,-6.34956e+00,3.57619e+02
6.31000e+07,4.20000e+03,3.02120e+04,-6.34697e+00,3.58533e+02
6.31000e+07,4.30000e+03,3.02106e+04,-6.34439e+00,3.59471e+02
6.31000e+07,4.40000e+03,3.02093e+04,-6.34183e+00,3.60432e+02
6.31000e+07,4.50000e+03,3.02079e+04,-6.33929e+00,3.61417e+02
6.31000e+07,4.60000e+03,3.02065e+04,-6.33675e+00,3.62424e+02
6.31000e+07,4.70000e+03,3.02051e+04,-6.33423e+00,3.63454e+02
6.31000e+07,4.80000e+03,3.02037e+04,-6.33171e+00,3.64505e+02
6.31000e+07,4.90000e+03,3.02023e+04,-6.32921e+00,3.65577e+02
6.31000e+07,5.00000e+03,3.02009e+04,-6.32671e+00,3.66669e+02
6.31000e+07,5.10000e+03,3.01994e+04,-6.32422e+00,3.67781e+02
6.31000e+07,5.20000e+03,3.01980e+04,-6.32174e+00,3.68913e+02
6.31000e+07,5.30000e+03,3.01966e+04,-6.31927e+00,3.70064e+02
6.31000e+07,5.40000e+03,3.01951e+04,-6.31680e+00,3.71233e+02
6.31000e+07,5.50000e+03,3.01936e+04,-6.31434e+00,3.72420e+02
6.31000e+07,5.60000e+03,3.01922e+04,-6.31188e+00,3.73624e+02
6.31000e+07,5.70000e+03,3.01907e+04,-6.30943e+00,3.74845e+02
6.31000e+07,5.80000e+03,3.01892e+04,-6.30698e+00,3.76083e+02
6.31000e+07,5.90000e+03,3.01877e+04,-6.30455e+00,3.77337e+02
6.31000e+07,6.00000e+03,3.01862e+04,-6.30212e+00,3.78606e+02
6.31000e+07,6.10000e+03,3.01847e+04,-6.29969e+00,3.79890e+02
6.31000e+07,6.20000e+03,3.01832e+04,-6.29727e+00,3.81189e+02
6.31000e+07,6.30000e+03,3.01817e+04,-6.29485e+00,3.82502e+02
6.31000e+07,6.40000e+03,3.01801e+04,-6.29244e+00,3.83828e+02
6.31000e+07,6.50000e+03,3.01786e+04,-6.29004e+00,3.85168e+02
6.31000e+07,6.60000e+03,3.01770e+04,-6.28764e+00,3.86521e+02
6.31000e+07,6.70000e+03,3.01755e+04,-6.28525e+00,3.87886e+02
6.31000e+07,6.80000e+03,3.01739e+04,-6.28286e+00,3.89263e+02
6.31000e+07,6.90000e+03,3.01723e+04,-6.28048e+00,3.90651e+02
6.31000e+07,7.00000e+03,3.01707e+04,-6.27811e+00,3.92051e+02
6.31000e+07,7.10000e+03,3.01691e+04,-6.27574e+00,3.93461e+02
6.31000e+07,7.20000e+03,3.01675e+04,-6.27339e+00,3.94882e+02
6.31000e+07,7.30000e+03,3.01659e+04,-6.27103e+00,3.96312e+02
6.31000e+07,7.40000e+03,3.01643e+04,-6.26869e+00,3.97752e+02
6.31000e+07,7.50000e+03,3.01627e+04,-6.26635e+00,3.99202e+02
6.31000e+07,7.60000e+03,3.01610e+04,-6.26402e+00,4.00660e+02
6.31000e+07,7.70000e+03,3.01594e+04,-6.26170e+00,4.02126e+02
6.31000e+07,7.80000e+03,3.01577e+04,-6.25939e+00,4.03601e+02
6.31000e+07,7.90000e+03,3.01561e+04,-6.25708e+00,4.05083e+02
6.31000e+07,8.00000e+03,3.01544e+04,-6.25479e+00,4.06572e+02
6.31000e+07,8.10000e+03,3.01527e+04,-6.25250e+00,4.08069e+02
6.31000e+07,8.20000e+03,3.01510e+04,-6.25022e+00,4.09572e+02
6.31000e+07,8.30000e+03,3.01493e+04,-6.24795e+00,4.11081e+02
6.31000e+07,8.40000e+03,3.01476e+04,-6.24569e+00,4.12596e+02
6.31000e+07,8.50000e+03,3.01459e+04,-6.24344e+00,4.14117e+02
6.31000e+07,8.60000e+03,3.01442e+04,-6.24120e+00,4.15644e+02
6.31000e+07,8.70000e+03,3.01424e+04,-6.23897e+00,4.17175e+02
