# P_bar,T_K,rho_kgm3,alpha_1_K,Cp_J_K_mol
1.500000000000000000e+05,2.240000000000000000e+03,7.779084564264403525e+03,-4.217999496679666116e+00,7.865636245902680912e+02
1.500000000000000000e+05,2.280000000000000000e+03,7.760102445841002918e+03,-4.210245246956673348e+00,7.973493738486284883e+02
1.500000000000000000e+05,2.320000000000000000e+03,7.740826790358124526e+03,-4.202529107528007124e+00,8.082700949422161329e+02
1.500000000000000000e+05,2.360000000000000000e+03,7.721255607125517599e+03,-4.194849473342810775e+00,8.193279318346363880e+02
1.500000000000000000e+05,2.400000000000000000e+03,7.701387262861671843e+03,-4.187207971130745499e+00,8.305239096370133893e+02
1.500000000000000000e+05,2.440000000000000000e+03,7.681218095038416322e+03,-4.179597476988573312e+00,8.418629628863235439e+02
1.500000000000000000e+05,2.480000000000000000e+03,7.660748425568564016e+03,-4.172018507568423296e+00,8.533469443756669079e+02
1.500000000000000000e+05,2.520000000000000000e+03,7.639975034283965215e+03,-4.164461388998264013e+00,8.649827952098103196e+02
1.500000000000000000e+05,2.560000000000000000e+03,7.618895542091894640e+03,-4.156937819288344826e+00,8.767678959287492262e+02
1.500000000000000000e+05,2.600000000000000000e+03,7.597508025997888581e+03,-4.149439817599957614e+00,8.887086937408544145e+02
1.500000000000000000e+05,2.640000000000000000e+03,7.575810264487982749e+03,-4.141965318809705643e+00,9.008092876652266341e+02
1.500000000000000000e+05,2.680000000000000000e+03,7.553799981462936557e+03,-4.134512337522582293e+00,9.130740004039405449e+02
1.500000000000000000e+05,2.720000000000000000e+03,7.531474840379868510e+03,-4.127078706303286104e+00,9.255075209020208149e+02
1.500000000000000000e+05,2.760000000000000000e+03,7.508832438113611715e+03,-4.119662278185326265e+00,9.381147919438438976e+02
1.500000000000000000e+05,2.800000000000000000e+03,7.485870298444765467e+03,-4.112260865088146922e+00,9.509010837771246543e+02
1.500000000000000000e+05,2.840000000000000000e+03,7.462585865391553853e+03,-4.104872182314106333e+00,9.638720019044463925e+02
1.500000000000000000e+05,2.880000000000000000e+03,7.438976496454699372e+03,-4.097493921480319656e+00,9.770334860196530826e+02
1.500000000000000000e+05,2.920000000000000000e+03,7.415039455288809222e+03,-4.090123715517631098e+00,9.903918426769441794e+02
1.500000000000000000e+05,2.960000000000000000e+03,7.390771904351140620e+03,-4.082759153162914600e+00,1.003953718706175550e+03
1.500000000000000000e+05,3.000000000000000000e+03,7.366170897246795903e+03,-4.075397762826653114e+00,1.017726158792162664e+03
1.500000000000000000e+05,3.040000000000000000e+03,7.341233370771541558e+03,-4.068036988200248061e+00,1.031716657138174469e+03
1.500000000000000000e+05,3.080000000000000000e+03,7.315956136739514477e+03,-4.060674304898705955e+00,1.045933060446906211e+03
1.500000000000000000e+05,3.120000000000000000e+03,7.290335873632463517e+03,-4.053307012822239486e+00,1.060383741754446646e+03
1.500000000000000000e+05,3.160000000000000000e+03,7.264369118079252985e+03,-4.045932464889964386e+00,1.075077497254940454e+03
1.500000000000000000e+05,3.200000000000000000e+03,7.238052256052968005e+03,-4.038547951077352316e+00,1.090023589339133423e+03
1.500000000000000000e+05,3.240000000000000000e+03,7.211381514190122289e+03,-4.031150647185580027e+00,1.105231897011956335e+03
1.500000000000000000e+05,3.280000000000000000e+03,7.184352950900347423e+03,-4.023737745814627509e+00,1.120712764608816997e+03
1.500000000000000000e+05,3.320000000000000000e+03,7.156962447564274953e+03,-4.016306391829770561e+00,1.136477108218671901e+03
1.500000000000000000e+05,3.360000000000000000e+03,7.129205949541308655e+03,-4.008854796493698913e+00,1.152535331733460225e+03
1.500000000000000000e+05,3.400000000000000000e+03,7.101078535640705923e+03,-4.001378032650692695e+00,1.168901574364898124e+03
1.500000000000000000e+05,3.440000000000000000e+03,7.072575719791130723e+03,-3.993875411773071704e+00,1.185586276559885391e+03
1.500000000000000000e+05,3.480000000000000000e+03,7.043692616128164445e+03,-3.986341070936773701e+00,1.202605949459324620e+03
1.500000000000000000e+05,3.520000000000000000e+03,7.014424029738803256e+03,-3.978773685730808030e+00,1.219973005355754594e+03
1.500000000000000000e+05,3.560000000000000000e+03,6.984764610873656238e+03,-3.971170325679334479e+00,1.237702275895179355e+03
2.000000000000000291e+05,1.600000000000000000e+03,8.274415058326032522e+03,-4.406816417497582350e+00,6.102948007977400948e+02
2.000000000000000291e+05,1.640000000000000000e+03,8.261332207169303729e+03,-4.398707922366824619e+00,6.180696003112466315e+02
2.000000000000000291e+05,1.680000000000000000e+03,8.248024910028017985e+03,-4.390654080770133305e+00,6.259652391316401463e+02
2.000000000000000291e+05,1.720000000000000000e+03,8.234491431589523927e+03,-4.382655342086476224e+00,6.339781718795478582e+02
2.000000000000000291e+05,1.760000000000000000e+03,8.220730094156671839e+03,-4.374711979117255289e+00,6.421051621283246504e+02
2.000000000000000291e+05,1.800000000000000000e+03,8.206739275489622742e+03,-4.366824092080237030e+00,6.503432743098771880e+02
2.000000000000000291e+05,1.840000000000000000e+03,8.192517406584951459e+03,-4.358991675712566405e+00,6.586898582427731981e+02
2.000000000000000291e+05,1.880000000000000000e+03,8.178062969064896606e+03,-4.351214642025929891e+00,6.671425475461452379e+02
2.000000000000000291e+05,1.920000000000000000e+03,8.163374492691000341e+03,-4.343492715025163875e+00,6.756992604854585807e+02
2.000000000000000291e+05,1.960000000000000000e+03,8.148450552676375082e+03,-4.335825507909373933e+00,6.843581919948829864e+02
2.000000000000000291e+05,2.000000000000000000e+03,8.133289766851364220e+03,-4.328212567167418534e+00,6.931177892601393751e+02
2.000000000000000291e+05,2.040000000000000000e+03,8.117890792893585058e+03,-4.320653276937190590e+00,7.019767719190654134e+02
2.000000000000000291e+05,2.080000000000000000e+03,8.102252325510048649e+03,-4.313147002161971777e+00,7.109340895207885751e+02
2.000000000000000291e+05,2.120000000000000000e+03,8.086373093457410505e+03,-4.305692967660041504e+00,7.199889482034969888e+02
2.000000000000000291e+05,2.160000000000000000e+03,8.070251856729496467e+03,-4.298290312616309450e+00,7.291407870697061071e+02
2.000000000000000291e+05,2.200000000000000000e+03,8.053887403518625433e+03,-4.290938149651189804e+00,7.383892536722153181e+02
2.000000000000000291e+05,2.240000000000000000e+03,8.037279704027306252e+03,-4.283635423784160956e+00,7.477341688975593570e+02
2.000000000000000291e+05,2.280000000000000000e+03,8.020425275654960387e+03,-4.276381203997801528e+00,7.571757432929528022e+02
2.000000000000000291e+05,2.320000000000000000e+03,8.003324134641790806e+03,-4.269174319848326959e+00,7.667142054198942560e+02
2.000000000000000291e+05,2.360000000000000000e+03,7.985975475113584253e+03,-4.262023838151690391e+00,7.763466836431692855e+02
2.000000000000000291e+05,2.400000000000000000e+03,7.968378003496504789e+03,-4.254910867677623720e+00,7.860794488618385003e+02
2.000000000000000291e+05,2.440000000000000000e+03,7.950530602377441028e+03,-4.247842236508014402e+00,7.959108102749013369e+02
2.000000000000000291e+05,2.480000000000000000e+03,7.932432206426589801e+03,-4.240816781096206967e+00,8.058417185418060171e+02
2.000000000000000291e+05,2.520000000000000000e+03,7.914081760701329586e+03,-4.233833303143764937e+00,8.158732913090410648e+02
2.000000000000000291e+05,2.560000000000000000e+03,7.895478218484748140e+03,-4.226890498889556369e+00,8.260068378291141471e+02
2.000000000000000291e+05,2.600000000000000000e+03,7.876620538991242938e+03,-4.219987165287377273e+00,8.362437543460173401e+02
2.000000000000000291e+05,2.640000000000000000e+03,7.857507685042412959e+03,-4.213121991541432187e+00,8.465856310649163561e+02
2.000000000000000291e+05,2.680000000000000000e+03,7.838138517861880246e+03,-4.206292641469806526e+00,8.570346528707651714e+02
2.000000000000000291e+05,2.720000000000000000e+03,7.818512150361037129e+03,-4.199499393260132329e+00,8.675919689869325566e+02
2.000000000000000291e+05,2.760000000000000000e+03,7.798627467566593623e+03,-4.192740094942260853e+00,8.782599430792047315e+02
2.000000000000000291e+05,2.800000000000000000e+03,7.778483410952624581e+03,-4.186013337033386961e+00,8.890407316609571353e+02
2.000000000000000291e+05,2.840000000000000000e+03,7.758079986597964307e+03,-4.179317608193136024e+00,8.999366087066900946e+02
2.000000000000000291e+05,2.880000000000000000e+03,7.737413944253369664e+03,-4.172651408323004851e+00,9.109501878417097487e+02
2.000000000000000291e+05,2.920000000000000000e+03,7.716485388474221509e+03,-4.166022630167623753e+00,9.220787730884665052e+02
2.000000000000000291e+05,2.960000000000000000e+03,7.695293463317859278e+03,-4.159414329457900017e+00,9.333334236840753420e+02
2.000000000000000291e+05,3.000000000000000000e+03,7.673836800805606799e+03,-4.152831818237976869e+00,9.447133133837638752e+02
2.000000000000000291e+05,3.040000000000000000e+03,7.652114265282812994e+03,-4.146273615331324436e+00,9.562213711412259727e+02
2.000000000000000291e+05,3.080000000000000000e+03,7.630124698067444115e+03,-4.139738257881393046e+00,9.678606560403352432e+02
2.000000000000000291e+05,3.120000000000000000e+03,7.607866910750728493e+03,-4.133224164030229630e+00,9.796344228108246170e+02
2.000000000000000291e+05,3.160000000000000000e+03,7.585339684084168766e+03,-4.126729867546616859e+00,9.915460169663822398e+02
2.000000000000000291e+05,3.200000000000000000e+03,7.562541763967458792e+03,-4.120253756141084800e+00,1.003598977521951497e+03
2.000000000000000291e+05,3.240000000000000000e+03,7.539471857842039753e+03,-4.113794255091668184e+00,1.015796998489813177e+03
2.000000000000000291e+05,3.280000000000000000e+03,7.516128631070621850e+03,-4.107349754600114977e+00,1.028143935933655484e+03
2.000000000000000291e+05,3.320000000000000000e+03,7.492510703032654419e+03,-4.100918577152085298e+00,1.040643873509740160e+03
2.000000000000000291e+05,3.360000000000000000e+03,7.468616643220406331e+03,-4.094499111832047511e+00,1.053301013697960343e+03
2.000000000000000291e+05,3.400000000000000000e+03,7.444444967170222299e+03,-4.088089616677793359e+00,1.066119810615746019e+03
2.000000000000000291e+05,3.440000000000000000e+03,7.419994132359638570e+03,-4.081688356239122406e+00,1.079104930721802020e+03
2.000000000000000291e+05,3.480000000000000000e+03,7.395262534013411823e+03,-4.075293596887494374e+00,1.092261224498343836e+03
2.000000000000000291e+05,3.520000000000000000e+03,7.370248500890874311e+03,-4.068903558496708150e+00,1.105593781178161407e+03
2.000000000000000291e+05,3.560000000000000000e+03,7.344950291190845746e+03,-4.062516422219011325e+00,1.119107951886269120e+03
2.500000000000000291e+05,1.600000000000000000e+03,8.483665709338993111e+03,-4.458356591107124345e+00,5.928091900100058638e+02
2.500000000000000291e+05,1.640000000000000000e+03,8.471756325723261398e+03,-4.450562787760071970e+00,5.998802585826582572e+02
2.500000000000000291e+05,1.680000000000000000e+03,8.459649240920418379e+03,-4.442824731696590312e+00,6.070583768937425475e+02
2.500000000000000291e+05,1.720000000000000000e+03,8.447343072576428312e+03,-4.435142833654945882e+00,6.143397719580896137e+02
2.500000000000000291e+05,1.760000000000000000e+03,8.434836492367416213e+03,-4.427517471052084375e+00,6.217209255299383130e+02
2.500000000000000291e+05,1.800000000000000000e+03,8.422128224217258321e+03,-4.419948826849277701e+00,6.291985862332930992e+02
2.500000000000000291e+05,1.840000000000000000e+03,8.409218308599914963e+03,-4.412436873816343308e+00,6.367697025249972285e+02
2.500000000000000291e+05,1.880000000000000000e+03,8.396103031286460464e+03,-4.404981716433553629e+00,6.444316605205362976e+02
2.500000000000000291e+05,1.920000000000000000e+03,8.382782584215035968e+03,-4.397595517323804160e+00,6.521798064859418673e+02
2.500000000000000291e+05,1.960000000000000000e+03,8.369256209094219230e+03,-4.390256575299570585e+00,6.600153617949573572e+02
2.500000000000000291e+05,2.000000000000000000e+03,8.355522600970749409e+03,-4.382974264415359755e+00,6.679347378132235917e+02
2.500000000000000291e+05,2.040000000000000000e+03,8.341580781504571860e+03,-4.375748257941219244e+00,6.759360995747250627e+02
2.500000000000000291e+05,2.080000000000000000e+03,8.327429813895299958e+03,-4.368578029195268719e+00,6.840178509362976911e+02
2.500000000000000291e+05,2.120000000000000000e+03,8.313068800860422925e+03,-4.361463150954570267e+00,6.921785670375281825e+02
2.500000000000000291e+05,2.160000000000000000e+03,8.298496882835606812e+03,-4.354402957979863764e+00,7.004170601321524146e+02
2.500000000000000291e+05,2.200000000000000000e+03,8.283713236047648024e+03,-4.347396832799175215e+00,7.087323041586998897e+02
2.500000000000000291e+05,2.240000000000000000e+03,8.268717070651644462e+03,-4.340444104913411039e+00,7.171234627017976209e+02
2.500000000000000291e+05,2.280000000000000000e+03,8.253507629150608409e+03,-4.333543989494651250e+00,7.255898862140826395e+02
2.500000000000000291e+05,2.320000000000000000e+03,8.238084184538056434e+03,-4.326695722013175427e+00,7.341310728641068408e+02
2.500000000000000291e+05,2.360000000000000000e+03,8.222446038847714590e+03,-4.319898445699132061e+00,7.427466949317580429e+02
2.500000000000000291e+05,2.400000000000000000e+03,8.206592521454775124e+03,-4.313151331188773696e+00,7.514365588826352678e+02
2.500000000000000291e+05,2.440000000000000000e+03,8.190522987724481936e+03,-4.306453493269915000e+00,7.602006176932775361e+02
2.500000000000000291e+05,2.480000000000000000e+03,8.174236817482927108e+03,-4.299804014905814320e+00,7.690389606939339728e+02
2.500000000000000291e+05,2.520000000000000000e+03,8.157733413819484667e+03,-4.293201982966787789e+00,7.779517938886015145e+02
2.500000000000000291e+05,2.560000000000000000e+03,8.141012201609495605e+03,-4.286646466761183660e+00,7.869394495254751973e+02
2.500000000000000291e+05,2.600000000000000000e+03,8.124072626356202818e+03,-4.280136500545892453e+00,7.960023666632176855e+02
2.500000000000000291e+05,2.640000000000000000e+03,8.106914152945520982e+03,-4.273671096046795626e+00,8.051410947346772673e+02
2.500000000000000291e+05,2.680000000000000000e+03,8.089536264440976083e+03,-4.267249335348262562e+00,8.143562656801841513e+02
2.500000000000000291e+05,2.720000000000000000e+03,8.071938460869229857e+03,-4.260870190996859819e+00,8.236486198767204314e+02
2.500000000000000291e+05,2.760000000000000000e+03,8.054120258025986914e+03,-4.254532700461729711e+00,8.330189720704287311e+02
2.500000000000000291e+05,2.800000000000000000e+03,8.036081186220655582e+03,-4.248235831203519552e+00,8.424682437609978933e+02
2.500000000000000291e+05,2.840000000000000000e+03,8.017820789099507238e+03,-4.241978602378701169e+00,8.519974046237108496e+02
2.500000000000000291e+05,2.880000000000000000e+03,7.999339767987382402e+03,-4.235759919793206763e+00,8.616074731410161576e+02
2.500000000000000291e+05,2.920000000000000000e+03,7.980635391884221463e+03,-4.229578920336601655e+00,8.712996577017671598e+02
2.500000000000000291e+05,2.960000000000000000e+03,7.961708528828885392e+03,-4.223442823778350785e+00,8.810710797646476067e+02
2.500000000000000291e+05,3.000000000000000000e+03,7.942558894555395455e+03,-4.217336192999393774e+00,8.909297795716666997e+02
2.500000000000000291e+05,3.040000000000000000e+03,7.923185922005792236e+03,-4.211264582496007769e+00,9.008739871604718701e+02
2.500000000000000291e+05,3.080000000000000000e+03,7.903589233924232758e+03,-4.205227036465071677e+00,9.109050075762098686e+02
2.500000000000000291e+05,3.120000000000000000e+03,7.883768461435574864e+03,-4.199222594457244995e+00,9.210241924801025561e+02
2.500000000000000291e+05,3.160000000000000000e+03,7.863723243050475503e+03,-4.193250250508705257e+00,9.312329796452016808e+02
2.500000000000000291e+05,3.200000000000000000e+03,7.843453204125838056e+03,-4.187292513801272875e+00,9.415425658831136388e+02
2.500000000000000291e+05,3.240000000000000000e+03,7.822958022209064438e+03,-4.181397766369078006e+00,9.519253545271894836e+02
2.500000000000000291e+05,3.280000000000000000e+03,7.802237336635626889e+03,-4.175515793844339463e+00,9.624119295003874868e+02
2.500000000000000291e+05,3.320000000000000000e+03,7.781290800607194797e+03,-4.169661995769196494e+00,9.729942327414948977e+02
2.500000000000000291e+05,3.360000000000000000e+03,7.760118067161658473e+03,-4.163835319396582690e+00,9.836739567738742380e+02
2.500000000000000291e+05,3.400000000000000000e+03,7.738718787455781239e+03,-4.158034735028831363e+00,9.944528290000445168e+02
2.500000000000000291e+05,3.440000000000000000e+03,7.717092608644313259e+03,-4.152259193381454772e+00,1.005332626882117665e+03
2.500000000000000291e+05,3.480000000000000000e+03,7.695239171774178430e+03,-4.146507653960436635e+00,1.016315194999879623e+03
2.500000000000000291e+05,3.520000000000000000e+03,7.673158109622108896e+03,-4.140778990188994868e+00,1.027402475677225539e+03
2.500000000000000291e+05,3.560000000000000000e+03,7.650850092244221742e+03,-4.135072037318821891e+00,1.038596459564270390e+03
3.000000000000000000e+05,1.600000000000000000e+03,8.676428260457094439e+03,-4.504419994887452816e+00,5.781717927211905135e+02
3.000000000000000000e+05,1.640000000000000000e+03,8.665476488006124782e+03,-4.496884871985797894e+00,5.846733645462802542e+02
3.000000000000000000e+05,1.680000000000000000e+03,8.654347953225966194e+03,-4.489406184216152340e+00,5.912721991205972927e+02
3.000000000000000000e+05,1.720000000000000000e+03,8.643041532011196978e+03,-4.481984651251441854e+00,5.979643893186382684e+02
3.000000000000000000e+05,1.760000000000000000e+03,8.631556157245342547e+03,-4.474620842223825612e+00,6.047462605837413321e+02
3.000000000000000000e+05,1.800000000000000000e+03,8.619889488961522147e+03,-4.467315494264521014e+00,6.116143984010723216e+02
3.000000000000000000e+05,1.840000000000000000e+03,8.608043240800487183e+03,-4.460068963904788575e+00,6.185654271394743091e+02
3.000000000000000000e+05,1.880000000000000000e+03,8.596014693627348606e+03,-4.452855691784227687e+00,6.256000431438300211e+02
3.000000000000000000e+05,1.920000000000000000e+03,8.583803137855749810e+03,-4.445718600479836802e+00,6.327096944039868731e+02
3.000000000000000000e+05,1.960000000000000000e+03,8.571407844754025064e+03,-4.438638940932824184e+00,6.398943323214876955e+02
3.000000000000000000e+05,2.000000000000000000e+03,8.558828007318963500e+03,-4.431616519597967319e+00,6.471516450825679385e+02
3.000000000000000000e+05,2.040000000000000000e+03,8.546062860230935257e+03,-4.424651080073488174e+00,6.544795172597119972e+02
3.000000000000000000e+05,2.080000000000000000e+03,8.533111678294346348e+03,-4.417742251586720847e+00,6.618760397090558172e+02
3.000000000000000000e+05,2.120000000000000000e+03,8.519973774684958698e+03,-4.410889680221812270e+00,6.693394741811455333e+02
3.000000000000000000e+05,2.160000000000000000e+03,8.506648499349248596e+03,-4.404092851558043975e+00,6.768682874401312120e+02
3.000000000000000000e+05,2.200000000000000000e+03,8.493135237294200124e+03,-4.397351198500744296e+00,6.844611161544167999e+02
3.000000000000000000e+05,2.240000000000000000e+03,8.479433406918986293e+03,-4.390664182924282954e+00,6.921167517835363014e+02
3.000000000000000000e+05,2.280000000000000000e+03,8.465542458376630748e+03,-4.384031112268655939e+00,6.998341706800109705e+02
3.000000000000000000e+05,2.320000000000000000e+03,8.451461871913470532e+03,-4.377451253756670546e+00,7.076125022585154056e+02
3.000000000000000000e+05,2.360000000000000000e+03,8.437191156285816760e+03,-4.370923922856022159e+00,7.154510035319299277e+02
3.000000000000000000e+05,2.400000000000000000e+03,8.422729846999320216e+03,-4.364448301716667089e+00,7.233490925020252007e+02
3.000000000000000000e+05,2.440000000000000000e+03,8.408077504715056421e+03,-4.358023598139608268e+00,7.313063146012520974e+02
3.000000000000000000e+05,2.480000000000000000e+03,8.393234975112518441e+03,-4.351648856055498449e+00,7.393222839470870440e+02
3.000000000000000000e+05,2.520000000000000000e+03,8.378199336615653010e+03,-4.345323340190115680e+00,7.473969279113903212e+02
3.000000000000000000e+05,2.560000000000000000e+03,8.362971822993704336e+03,-4.339060087850945990e+00,7.555259845389118709e+02
3.000000000000000000e+05,2.600000000000000000e+03,8.347551962807427117e+03,-4.332834280526848048e+00,7.637162500245829051e+02
3.000000000000000000e+05,2.640000000000000000e+03,8.331939363909554231e+03,-4.326655795435772944e+00,7.719647749149933134e+02
3.000000000000000000e+05,2.680000000000000000e+03,8.316133746860132305e+03,-4.320523859909567221e+00,7.802716803809232715e+02
3.000000000000000000e+05,2.720000000000000000e+03,8.300134854468693447e+03,-4.314437678823244582e+00,7.886371740527165457e+02
3.000000000000000000e+05,2.760000000000000000e+03,8.283942451248192810e+03,-4.308396448658301736e+00,7.970615269039801660e+02
3.000000000000000000e+05,2.800000000000000000e+03,8.267556323047896512e+03,-4.302399386237476975e+00,8.055450831412437083e+02
3.000000000000000000e+05,2.840000000000000000e+03,8.250976276657400376e+03,-4.296445728994500612e+00,8.140882214695308221e+02
3.000000000000000000e+05,2.880000000000000000e+03,8.234202139421944594e+03,-4.290534642919237029e+00,8.226914257937099819e+02
3.000000000000000000e+05,2.920000000000000000e+03,8.217233759049551736e+03,-4.284665383207762801e+00,8.313551678461972188e+02
3.000000000000000000e+05,2.960000000000000000e+03,8.200071003279941579e+03,-4.278837254806241219e+00,8.400799588725681133e+02
3.000000000000000000e+05,3.000000000000000000e+03,8.182713759694344844e+03,-4.273049436838617154e+00,8.488664035122997120e+02
3.000000000000000000e+05,3.040000000000000000e+03,8.165161935482283297e+03,-4.267301226769997236e+00,8.577150813304962185e+02
3.000000000000000000e+05,3.080000000000000000e+03,8.147415457295031047e+03,-4.261591883443151652e+00,8.666266247171424766e+02
3.000000000000000000e+05,3.120000000000000000e+03,8.129474270989786419e+03,-4.255920721667250994e+00,8.756016678763088521e+02
3.000000000000000000e+05,3.160000000000000000e+03,8.111338341403705272e+03,-4.250287045300823685e+00,8.846408742115913810e+02
3.000000000000000000e+05,3.200000000000000000e+03,8.093007652181999219e+03,-4.244690103945337967e+00,8.937449409401524463e+02
3.000000000000000000e+05,3.240000000000000000e+03,8.074482205427240842e+03,-4.239129210074923826e+00,9.029145697034191471e+02
3.000000000000000000e+05,3.280000000000000000e+03,8.055762021407791508e+03,-4.233603739737765714e+00,9.121504236503734546e+02
3.000000000000000000e+05,3.320000000000000000e+03,8.036847138128703591e+03,-4.228112960887818517e+00,9.214532426520783019e+02
3.000000000000000000e+05,3.360000000000000000e+03,8.017737610935760131e+03,-4.222656198159651986e+00,9.308237511680679290e+02
3.000000000000000000e+05,3.400000000000000000e+03,7.998433511877979072e+03,-4.217232831634094126e+00,9.402626287522110715e+02
3.000000000000000000e+05,3.440000000000000000e+03,7.978934929108505457e+03,-4.211842101160081953e+00,9.497706645330796391e+02
3.000000000000000000e+05,3.480000000000000000e+03,7.959243100455984859e+03,-4.206483328347766282e+00,9.593485276888362705e+02
3.000000000000000000e+05,3.520000000000000000e+03,7.939355869357817937e+03,-4.201155901149562943e+00,9.689970404657182144e+02
3.000000000000000000e+05,3.560000000000000000e+03,7.919274707423455766e+03,-4.195866974437536534e+00,9.787117300209894211e+02
3.500000000000000000e+05,1.600000000000000000e+03,8.855672030154826643e+03,-4.546049433895035463e+00,5.656782681792985841e+02
3.500000000000000000e+05,1.640000000000000000e+03,8.845517674644586805e+03,-4.538730242097332557e+00,5.717072088374580972e+02
3.500000000000000000e+05,1.680000000000000000e+03,8.835203344750110773e+03,-4.531467038793077329e+00,5.778262894562901693e+02
3.500000000000000000e+05,1.720000000000000000e+03,8.824728079532958873e+03,-4.524260153307327670e+00,5.840316375686973061e+02
3.500000000000000000e+05,1.760000000000000000e+03,8.814090960737359637e+03,-4.517109965450647024e+00,5.903195765015379948e+02
3.500000000000000000e+05,1.800000000000000000e+03,8.803291612717861426e+03,-4.509987109899566526e+00,5.966899288808962183e+02
3.500000000000000000e+05,1.840000000000000000e+03,8.792327782095202565e+03,-4.502972947637663204e+00,6.031304832506307321e+02
3.500000000000000000e+05,1.880000000000000000e+03,8.781199946959031877e+03,-4.496000502181720648e+00,6.096455001645920220e+02
3.500000000000000000e+05,1.920000000000000000e+03,8.769907065532848719e+03,-4.489071394061132203e+00,6.162322054940765383e+02
3.500000000000000000e+05,1.960000000000000000e+03,8.758448427291985354e+03,-4.482196750346899350e+00,6.228866837826255960e+02
3.500000000000000000e+05,2.000000000000000000e+03,8.746823297957924296e+03,-4.475406277237854447e+00,6.296022861984979500e+02
3.500000000000000000e+05,2.040000000000000000e+03,8.735031073640468094e+03,-4.468655305724657190e+00,6.363828182969522231e+02
3.500000000000000000e+05,2.080000000000000000e+03,8.723071166054178320e+03,-4.461960970560524764e+00,6.432238238908656740e+02
3.500000000000000000e+05,2.120000000000000000e+03,8.710943023929947230e+03,-4.455322913401372098e+00,6.501233831474337421e+02
3.500000000000000000e+05,2.160000000000000000e+03,8.698646132110527105e+03,-4.448740869018791955e+00,6.570797260149304293e+02
3.500000000000000000e+05,2.200000000000000000e+03,8.686180010929287164e+03,-4.442214395680704975e+00,6.640912593829747266e+02
3.500000000000000000e+05,2.240000000000000000e+03,8.673544215929829079e+03,-4.435743143672861599e+00,6.711565257775680493e+02
3.500000000000000000e+05,2.280000000000000000e+03,8.660738337772860177e+03,-4.429326704782544866e+00,6.782742131596367017e+02
3.500000000000000000e+05,2.320000000000000000e+03,8.647762002482999378e+03,-4.422964723312277968e+00,6.854431335250006896e+02
3.500000000000000000e+05,2.360000000000000000e+03,8.634614872061334609e+03,-4.416656738205237964e+00,6.926622360901180855e+02
3.500000000000000000e+05,2.400000000000000000e+03,8.621296645556281874e+03,-4.410402526619487951e+00,6.999305427542333291e+02
3.500000000000000000e+05,2.440000000000000000e+03,8.607805733594750563e+03,-4.404201815150104338e+00,7.072472654100400860e+02
3.500000000000000000e+05,2.480000000000000000e+03,8.594144185585590094e+03,-4.398030089562158906e+00,7.146172238185120023e+02
3.500000000000000000e+05,2.520000000000000000e+03,8.580310342138531269e+03,-4.391925379200665169e+00,7.220310797382051078e+02
3.500000000000000000e+05,2.560000000000000000e+03,8.566304216284683207e+03,-4.385870373724999993e+00,7.294921858469519975e+02
3.500000000000000000e+05,2.600000000000000000e+03,8.552125596562880673e+03,-4.379864377499871786e+00,7.370002161040231385e+02
3.500000000000000000e+05,2.640000000000000000e+03,8.537774293869528265e+03,-4.373906603213464805e+00,7.445549586718281034e+02
3.500000000000000000e+05,2.680000000000000000e+03,8.523250140766012919e+03,-4.367996302683969212e+00,7.521562770251531447e+02
3.500000000000000000e+05,2.720000000000000000e+03,8.508552990921376477e+03,-4.362132826504041105e+00,7.598040763443686956e+02
3.500000000000000000e+05,2.760000000000000000e+03,8.493682718585056136e+03,-4.356315291224196251e+00,7.674984123687479496e+02
3.500000000000000000e+05,2.800000000000000000e+03,8.478639217995298168e+03,-4.350543047139637132e+00,7.752393248212113122e+02
3.500000000000000000e+05,2.840000000000000000e+03,8.463422402990447154e+03,-4.344815366066782758e+00,7.830269416743666397e+02
3.500000000000000000e+05,2.880000000000000000e+03,8.448032206507588853e+03,-4.339131424520986435e+00,7.908614829740362211e+02
3.500000000000000000e+05,2.920000000000000000e+03,8.432468580006836419e+03,-4.333490579775840068e+00,7.987431560016707408e+02
3.500000000000000000e+05,2.960000000000000000e+03,8.416731493143224725e+03,-4.327892034328830739e+00,8.066722579006114984e+02
3.500000000000000000e+05,3.000000000000000000e+03,8.400820933067734586e+03,-4.322335101978681315e+00,8.146491011030961999e+02
3.500000000000000000e+05,3.040000000000000000e+03,8.384738162952717175e+03,-4.316818969734707245e+00,8.226740027904957060e+02
3.500000000000000000e+05,3.080000000000000000e+03,8.368480680698266951e+03,-4.311343053417290072e+00,8.307474657956665851e+02
3.500000000000000000e+05,3.120000000000000000e+03,8.352050056082089213e+03,-4.305919317424590886e+00,8.388645670383363040e+02
3.500000000000000000e+05,3.160000000000000000e+03,8.335446360966509019e+03,-4.300525367742246807e+00,8.470344933284650324e+02
3.500000000000000000e+05,3.200000000000000000e+03,8.318669544144026077e+03,-4.295170304019599428e+00,8.552537545675301089e+02
3.500000000000000000e+05,3.240000000000000000e+03,8.301719729527234449e+03,-4.289853626973942013e+00,8.635227101402820153e+02
3.500000000000000000e+05,3.280000000000000000e+03,8.284597062610288049e+03,-4.284574754851325551e+00,8.718417530983629149e+02
3.500000000000000000e+05,3.320000000000000000e+03,8.267301710733001528e+03,-4.279333204905753973e+00,8.802112420242358439e+02
