# P,T,density,Cp,alpha,liq_water,ice_VI,ice_VII
197500.605,300.0,2197.33484,10329.20842,-4.80719,0,1,0
197500.605,302.0,2196.82600,10329.20842,-4.78600,0,1,0
197500.605,304.0,2196.31727,10329.20842,-4.76580,0,1,0
197500.605,306.0,2195.80866,10329.20842,-4.74649,0,1,0
197500.605,308.0,2195.30017,10329.20842,-4.72801,0,1,0
197500.605,310.0,2194.79180,10329.20842,-4.71028,0,1,0
197500.605,312.0,2194.28355,10329.20842,-4.69325,0,1,0
197500.605,314.0,2193.77541,10329.20842,-4.67685,0,1,0
197500.605,316.0,2193.26739,10329.20842,-4.66106,0,1,0
197500.605,318.0,2192.75949,10329.20842,-4.64582,0,1,0
197500.605,320.0,2192.25170,10329.20842,-4.63110,0,1,0
197500.605,322.0,2191.74404,10329.20842,-4.61686,0,1,0
197500.605,324.0,2191.23649,10329.20842,-4.60307,0,1,0
197500.605,326.0,2190.72905,10329.20842,-4.58970,0,1,0
197500.605,328.0,2190.22174,10329.20842,-4.57674,0,1,0
197500.605,330.0,2189.71454,10329.20842,-4.56415,0,1,0
197500.605,332.0,2189.20747,10329.20842,-4.55192,0,1,0
197500.605,334.0,2188.70050,10329.20842,-4.54002,0,1,0
197500.605,336.0,2188.19366,10329.20842,-4.52844,0,1,0
197500.605,338.0,2187.68693,10329.20842,-4.51715,0,1,0
197500.605,340.0,2187.18032,10329.20842,-4.50616,0,1,0
197500.605,342.0,2186.67383,10329.20842,-4.49543,0,1,0
197500.605,344.0,2186.16746,10329.20842,-4.48497,0,1,0
197500.605,346.0,2185.66120,10329.20842,-4.47475,0,1,0
197500.605,348.0,2185.15506,10329.20842,-4.46477,0,1,0
197500.605,350.0,2184.64903,10329.20842,-4.45501,0,1,0
197500.605,352.0,2184.14313,10329.20842,-4.44546,0,1,0
197500.605,354.0,2183.63734,10329.20842,-4.43612,0,1,0
197500.605,356.0,2183.13167,10329.20842,-4.42698,0,1,0
197500.605,358.0,2182.62611,10329.20842,-4.41802,0,1,0
197500.605,360.0,2182.12067,10329.20842,-4.40925,0,1,0
197500.605,362.0,2181.61535,10329.20842,-4.40065,0,1,0
197500.605,364.0,2181.11015,10329.20842,-4.39222,0,1,0
197500.605,366.0,2180.60506,10329.20842,-4.38394,0,1,0
197500.605,368.0,2180.10009,10329.20842,-4.37582,0,1,0
197500.605,370.0,2179.59524,10329.20842,-4.36786,0,1,0
197500.605,372.0,2179.09051,10329.20842,-4.36003,0,1,0
197500.605,374.0,2178.58589,10329.20842,-4.35234,0,1,0
197500.605,376.0,2178.08138,10329.20842,-4.34479,0,1,0
197500.605,378.0,2177.57700,10329.20842,-4.33737,0,1,0
197500.605,380.0,2177.07273,10329.20842,-4.33007,0,1,0
197500.605,382.0,2176.56858,10329.20842,-4.32289,0,1,0
197500.605,384.0,2176.06454,10329.20842,-4.31583,0,1,0
197500.605,386.0,2175.56063,10329.20842,-4.30888,0,1,0
197500.605,388.0,2175.05682,10329.20842,-4.30204,0,1,0
197500.605,390.0,2174.55314,10329.20842,-4.29531,0,1,0
197500.605,392.0,2174.04957,10329.20842,-4.28867,0,1,0
197500.605,394.0,2173.54612,10329.20842,-4.28214,0,1,0
197500.605,396.0,2173.04278,10329.20842,-4.27571,0,1,0
197500.605,398.0,2172.53957,10329.20842,-4.26937,0,1,0
197500.605,400.0,2172.03646,10329.20842,-4.26312,0,1,0
197500.605,402.0,2171.53348,10329.20842,-4.25696,0,1,0
197500.605,404.0,2171.03061,10329.20842,-4.25089,0,1,0
197500.605,406.0,2170.52786,10329.20842,-4.24490,0,1,0
197500.605,408.0,2170.02522,10329.20842,-4.23899,0,1,0
197500.605,410.0,2169.52270,10329.20842,-4.23316,0,1,0
197500.605,412.0,2169.02030,10329.20842,-4.22741,0,1,0
197500.605,414.0,2168.51801,10329.20842,-4.22173,0,1,0
197500.605,416.0,2168.01584,10329.20842,-4.21612,0,1,0
197500.605,418.0,2167.51379,10329.20842,-4.21059,0,1,0
197500.605,420.0,2167.01185,10329.20842,-4.20513,0,1,0
197500.605,422.0,2166.51003,10329.20842,-4.19973,0,1,0
197500.605,424.0,2166.00832,10329.20842,-4.19440,0,1,0
197500.605,426.0,2165.50673,10329.20842,-4.18914,0,1,0
197500.605,428.0,2165.00526,10329.20842,-4.18394,0,1,0
197500.605,430.0,2164.50390,10329.20842,-4.17880,0,1,0
197500.605,432.0,2164.00266,10329.20842,-4.17372,0,1,0
197500.605,434.0,2163.50154,10329.20842,-4.16870,0,1,0
197500.605,436.0,2163.00053,10329.20842,-4.16374,0,1,0
197500.605,438.0,2162.49963,10329.20842,-4.15883,0,1,0
197500.605,440.0,2161.99886,10329.20842,-4.15398,0,1,0
197500.605,442.0,2161.49820,10329.20842,-4.14918,0,1,0
197500.605,444.0,2160.99765,10329.20842,-4.14443,0,1,0
197500.605,446.0,2160.49722,10329.20842,-4.13974,0,1,0
197500.605,448.0,2159.99691,10329.20842,-4.13509,0,1,0
197500.605,450.0,2159.49671,10329.20842,-4.13050,0,1,0
197500.605,452.0,2158.99663,10329.20842,-4.12595,0,1,0
197500.605,454.0,2158.49666,10329.20842,-4.12145,0,1,0
197500.605,456.0,2157.99681,10329.20842,-4.11699,0,1,0
197500.605,458.0,2157.49708,10329.20842,-4.11258,0,1,0
197500.605,460.0,2156.99746,10329.20842,-4.10822,0,1,0
197500.605,462.0,2156.49796,10329.20842,-4.10390,0,1,0
197500.605,464.0,2155.99857,10329.20842,-4.09962,0,1,0
197500.605,466.0,2155.49930,10329.20842,-4.09538,0,1,0
197500.605,468.0,2155.00014,10329.20842,-4.09119,0,1,0
197500.605,470.0,2154.50110,10329.20842,-4.08703,0,1,0
197500.605,472.0,2154.00218,10329.20842,-4.08291,0,1,0
197500.605,474.0,2153.50337,10329.20842,-4.07883,0,1,0
197500.605,476.0,2153.00468,10329.20842,-4.07479,0,1,0
197500.605,478.0,2152.50610,10329.20842,-4.07079,0,1,0
197500.605,480.0,2152.00764,10329.20842,-4.06683,0,1,0
197500.605,482.0,2151.50929,10329.20842,-4.06290,0,1,0
197500.605,484.0,2151.01106,10329.20842,-4.05900,0,1,0
197500.605,486.0,2150.51294,10329.20842,-4.05514,0,1,0
197500.605,488.0,2150.01494,10329.20842,-4.05131,0,1,0
197500.605,490.0,2149.51705,10329.20842,-4.04752,0,1,0
197500.605,492.0,2149.01928,10329.20842,-4.04376,0,1,0
197500.605,494.0,2148.52163,10329.20842,-4.04003,0,1,0
197500.605,496.0,2148.02409,10329.20842,-4.03634,0,1,0
197500.605,498.0,2147.52666,10329.20842,-4.03267,0,1,0
200000.600,300.0,2203.64983,10228.02049,-4.81101,0,1,0
200000.600,302.0,2203.13952,10228.02049,-4.78982,0,1,0
200000.600,304.0,2202.62933,10228.02049,-4.76962,0,1,0
200000.600,306.0,2202.11926,10228.02049,-4.75031,0,1,0
200000.600,308.0,2201.60931,10228.02049,-4.73183,0,1,0
200000.600,310.0,2201.09948,10228.02049,-4.71410,0,1,0
200000.600,312.0,2200.58976,10228.02049,-4.69707,0,1,0
200000.600,314.0,2200.08016,10228.02049,-4.68068,0,1,0
200000.600,316.0,2199.57068,10228.02049,-4.66488,0,1,0
200000.600,318.0,2199.06132,10228.02049,-4.64964,0,1,0
200000.600,320.0,2198.55208,10228.02049,-4.63492,0,1,0
200000.600,322.0,2198.04295,10228.02049,-4.62068,0,1,0
200000.600,324.0,2197.53394,10228.02049,-4.60689,0,1,0
200000.600,326.0,2197.02505,10228.02049,-4.59353,0,1,0
200000.600,328.0,2196.51628,10228.02049,-4.58056,0,1,0
200000.600,330.0,2196.00763,10228.02049,-4.56797,0,1,0
200000.600,332.0,2195.49909,10228.02049,-4.55574,0,1,0
200000.600,334.0,2194.99067,10228.02049,-4.54384,0,1,0
200000.600,336.0,2194.48237,10228.02049,-4.53226,0,1,0
200000.600,338.0,2193.97419,10228.02049,-4.52098,0,1,0
200000.600,340.0,2193.46612,10228.02049,-4.50998,0,1,0
200000.600,342.0,2192.95818,10228.02049,-4.49926,0,1,0
200000.600,344.0,2192.45035,10228.02049,-4.48879,0,1,0
200000.600,346.0,2191.94263,10228.02049,-4.47857,0,1,0
200000.600,348.0,2191.43504,10228.02049,-4.46859,0,1,0
200000.600,350.0,2190.92756,10228.02049,-4.45883,0,1,0
200000.600,352.0,2190.42020,10228.02049,-4.44928,0,1,0
200000.600,354.0,2189.91296,10228.02049,-4.43994,0,1,0
200000.600,356.0,2189.40583,10228.02049,-4.43080,0,1,0
200000.600,358.0,2188.89882,10228.02049,-4.42184,0,1,0
200000.600,360.0,2188.39193,10228.02049,-4.41307,0,1,0
200000.600,362.0,2187.88516,10228.02049,-4.40447,0,1,0
200000.600,364.0,2187.37851,10228.02049,-4.39604,0,1,0
200000.600,366.0,2186.87197,10228.02049,-4.38776,0,1,0
200000.600,368.0,2186.36555,10228.02049,-4.37965,0,1,0
200000.600,370.0,2185.85924,10228.02049,-4.37168,0,1,0
200000.600,372.0,2185.35306,10228.02049,-4.36385,0,1,0
200000.600,374.0,2184.84699,10228.02049,-4.35617,0,1,0
200000.600,376.0,2184.34104,10228.02049,-4.34861,0,1,0
200000.600,378.0,2183.83520,10228.02049,-4.34119,0,1,0
200000.600,380.0,2183.32948,10228.02049,-4.33389,0,1,0
200000.600,382.0,2182.82388,10228.02049,-4.32671,0,1,0
200000.600,384.0,2182.31840,10228.02049,-4.31965,0,1,0
200000.600,386.0,2181.81303,10228.02049,-4.31270,0,1,0
200000.600,388.0,2181.30778,10228.02049,-4.30586,0,1,0
200000.600,390.0,2180.80265,10228.02049,-4.29913,0,1,0
200000.600,392.0,2180.29764,10228.02049,-4.29250,0,1,0
200000.600,394.0,2179.79274,10228.02049,-4.28597,0,1,0
200000.600,396.0,2179.28796,10228.02049,-4.27953,0,1,0
200000.600,398.0,2178.78329,10228.02049,-4.27319,0,1,0
200000.600,400.0,2178.27874,10228.02049,-4.26694,0,1,0
200000.600,402.0,2177.77431,10228.02049,-4.26078,0,1,0
200000.600,404.0,2177.27000,10228.02049,-4.25471,0,1,0
200000.600,406.0,2176.76580,10228.02049,-4.24872,0,1,0
200000.600,408.0,2176.26172,10228.02049,-4.24281,0,1,0
200000.600,410.0,2175.75776,10228.02049,-4.23698,0,1,0
200000.600,412.0,2175.25391,10228.02049,-4.23123,0,1,0
200000.600,414.0,2174.75018,10228.02049,-4.22555,0,1,0
200000.600,416.0,2174.24656,10228.02049,-4.21995,0,1,0
200000.600,418.0,2173.74307,10228.02049,-4.21441,0,1,0
200000.600,420.0,2173.23969,10228.02049,-4.20895,0,1,0
200000.600,422.0,2172.73642,10228.02049,-4.20356,0,1,0
200000.600,424.0,2172.23328,10228.02049,-4.19823,0,1,0
200000.600,426.0,2171.73024,10228.02049,-4.19296,0,1,0
200000.600,428.0,2171.22733,10228.02049,-4.18776,0,1,0
200000.600,430.0,2170.72453,10228.02049,-4.18262,0,1,0
200000.600,432.0,2170.22185,10228.02049,-4.17754,0,1,0
200000.600,434.0,2169.71929,10228.02049,-4.17252,0,1,0
200000.600,436.0,2169.21684,10228.02049,-4.16756,0,1,0
200000.600,438.0,2168.71450,10228.02049,-4.16265,0,1,0
200000.600,440.0,2168.21229,10228.02049,-4.15780,0,1,0
200000.600,442.0,2167.71019,10228.02049,-4.15300,0,1,0
200000.600,444.0,2167.20820,10228.02049,-4.14825,0,1,0
200000.600,446.0,2166.70634,10228.02049,-4.14356,0,1,0
200000.600,448.0,2166.20459,10228.02049,-4.13891,0,1,0
200000.600,450.0,2165.70295,10228.02049,-4.13432,0,1,0
200000.600,452.0,2165.20143,10228.02049,-4.12977,0,1,0
200000.600,454.0,2164.70003,10228.02049,-4.12527,0,1,0
200000.600,456.0,2164.19874,10228.02049,-4.12081,0,1,0
200000.600,458.0,2163.69757,10228.02049,-4.11641,0,1,0
200000.600,460.0,2163.19652,10228.02049,-4.11204,0,1,0
200000.600,462.0,2162.69558,10228.02049,-4.10772,0,1,0
200000.600,464.0,2162.19476,10228.02049,-4.10344,0,1,0
200000.600,466.0,2161.69405,10228.02049,-4.09920,0,1,0
200000.600,468.0,2161.19346,10228.02049,-4.09501,0,1,0
200000.600,470.0,2160.69299,10228.02049,-4.09085,0,1,0
200000.600,472.0,2160.19263,10228.02049,-4.08673,0,1,0
200000.600,474.0,2159.69239,10228.02049,-4.08266,0,1,0
200000.600,476.0,2159.19226,10228.02049,-4.07862,0,1,0
200000.600,478.0,2158.69225,10228.02049,-4.07461,0,1,0
200000.600,480.0,2158.19235,10228.02049,-4.07065,0,1,0
200000.600,482.0,2157.69257,10228.02049,-4.06672,0,1,0
200000.600,484.0,2157.19291,10228.02049,-4.06282,0,1,0
200000.600,486.0,2156.69336,10228.02049,-4.05896,0,1,0
200000.600,488.0,2156.19393,10228.02049,-4.05514,0,1,0
200000.600,490.0,2155.69461,10228.02049,-4.05134,0,1,0
200000.600,492.0,2155.19541,10228.02049,-4.04758,0,1,0
200000.600,494.0,2154.69633,10228.02049,-4.04385,0,1,0
200000.600,496.0,2154.19736,10228.02049,-4.04016,0,1,0
200000.600,498.0,2153.69850,10228.02049,-4.03649,0,1,0
202500.595,300.0,2209.92683,10128.28919,-4.81480,0,1,0
202500.595,302.0,2209.41507,10128.28919,-4.79361,0,1,0
202500.595,304.0,2208.90343,10128.28919,-4.77340,0,1,0
202500.595,306.0,2208.39191,10128.28919,-4.75410,0,1,0
202500.595,308.0,2207.88051,10128.28919,-4.73561,0,1,0
202500.595,310.0,2207.36922,10128.28919,-4.71789,0,1,0
202500.595,312.0,2206.85805,10128.28919,-4.70085,0,1,0
202500.595,314.0,2206.34700,10128.28919,-4.68446,0,1,0
202500.595,316.0,2205.83607,10128.28919,-4.66867,0,1,0
202500.595,318.0,2205.32526,10128.28919,-4.65343,0,1,0
202500.595,320.0,2204.81457,10128.28919,-4.63870,0,1,0
202500.595,322.0,2204.30399,10128.28919,-4.62446,0,1,0
202500.595,324.0,2203.79353,10128.28919,-4.61068,0,1,0
202500.595,326.0,2203.28319,10128.28919,-4.59731,0,1,0
202500.595,328.0,2202.77297,10128.28919,-4.58435,0,1,0
202500.595,330.0,2202.26287,10128.28919,-4.57176,0,1,0
202500.595,332.0,2201.75288,10128.28919,-4.55952,0,1,0
202500.595,334.0,2201.24302,10128.28919,-4.54762,0,1,0
202500.595,336.0,2200.73327,10128.28919,-4.53604,0,1,0
202500.595,338.0,2200.22364,10128.28919,-4.52476,0,1,0
202500.595,340.0,2199.71412,10128.28919,-4.51377,0,1,0
202500.595,342.0,2199.20473,10128.28919,-4.50304,0,1,0
202500.595,344.0,2198.69545,10128.28919,-4.49258,0,1,0
202500.595,346.0,2198.18629,10128.28919,-4.48236,0,1,0
202500.595,348.0,2197.67725,10128.28919,-4.47237,0,1,0
202500.595,350.0,2197.16833,10128.28919,-4.46261,0,1,0
202500.595,352.0,2196.65952,10128.28919,-4.45307,0,1,0
202500.595,354.0,2196.15084,10128.28919,-4.44373,0,1,0
202500.595,356.0,2195.64227,10128.28919,-4.43458,0,1,0
202500.595,358.0,2195.13382,10128.28919,-4.42563,0,1,0
202500.595,360.0,2194.62548,10128.28919,-4.41686,0,1,0
202500.595,362.0,2194.11727,10128.28919,-4.40826,0,1,0
202500.595,364.0,2193.60917,10128.28919,-4.39982,0,1,0
202500.595,366.0,2193.10119,10128.28919,-4.39155,0,1,0
202500.595,368.0,2192.59332,10128.28919,-4.38343,0,1,0
202500.595,370.0,2192.08558,10128.28919,-4.37546,0,1,0
202500.595,372.0,2191.57795,10128.28919,-4.36764,0,1,0
202500.595,374.0,2191.07044,10128.28919,-4.35995,0,1,0
202500.595,376.0,2190.56304,10128.28919,-4.35240,0,1,0
202500.595,378.0,2190.05577,10128.28919,-4.34497,0,1,0
202500.595,380.0,2189.54861,10128.28919,-4.33767,0,1,0
202500.595,382.0,2189.04157,10128.28919,-4.33050,0,1,0
202500.595,384.0,2188.53465,10128.28919,-4.32343,0,1,0
202500.595,386.0,2188.02784,10128.28919,-4.31649,0,1,0
202500.595,388.0,2187.52115,10128.28919,-4.30965,0,1,0
202500.595,390.0,2187.01458,10128.28919,-4.30291,0,1,0
202500.595,392.0,2186.50813,10128.28919,-4.29628,0,1,0
202500.595,394.0,2186.00179,10128.28919,-4.28975,0,1,0
202500.595,396.0,2185.49557,10128.28919,-4.28332,0,1,0
202500.595,398.0,2184.98947,10128.28919,-4.27698,0,1,0
202500.595,400.0,2184.48348,10128.28919,-4.27073,0,1,0
202500.595,402.0,2183.97762,10128.28919,-4.26457,0,1,0
202500.595,404.0,2183.47186,10128.28919,-4.25849,0,1,0
202500.595,406.0,2182.96623,10128.28919,-4.25250,0,1,0
202500.595,408.0,2182.46071,10128.28919,-4.24659,0,1,0
202500.595,410.0,2181.95532,10128.28919,-4.24076,0,1,0
202500.595,412.0,2181.45003,10128.28919,-4.23501,0,1,0
202500.595,414.0,2180.94487,10128.28919,-4.22934,0,1,0
202500.595,416.0,2180.43982,10128.28919,-4.22373,0,1,0
202500.595,418.0,2179.93489,10128.28919,-4.21820,0,1,0
202500.595,420.0,2179.43007,10128.28919,-4.21274,0,1,0
202500.595,422.0,2178.92538,10128.28919,-4.20734,0,1,0
202500.595,424.0,2178.42080,10128.28919,-4.20201,0,1,0
202500.595,426.0,2177.91633,10128.28919,-4.19675,0,1,0
202500.595,428.0,2177.41198,10128.28919,-4.19155,0,1,0
202500.595,430.0,2176.90775,10128.28919,-4.18641,0,1,0
202500.595,432.0,2176.40364,10128.28919,-4.18133,0,1,0
202500.595,434.0,2175.89964,10128.28919,-4.17631,0,1,0
202500.595,436.0,2175.39576,10128.28919,-4.17134,0,1,0
202500.595,438.0,2174.89200,10128.28919,-4.16644,0,1,0
202500.595,440.0,2174.38835,10128.28919,-4.16158,0,1,0
202500.595,442.0,2173.88482,10128.28919,-4.15678,0,1,0
202500.595,444.0,2173.38141,10128.28919,-4.15204,0,1,0
202500.595,446.0,2172.87811,10128.28919,-4.14734,0,1,0
202500.595,448.0,2172.37493,10128.28919,-4.14270,0,1,0
202500.595,450.0,2171.87187,10128.28919,-4.13810,0,1,0
202500.595,452.0,2171.36892,10128.28919,-4.13355,0,1,0
202500.595,454.0,2170.86609,10128.28919,-4.12905,0,1,0
202500.595,456.0,2170.36338,10128.28919,-4.12460,0,1,0
202500.595,458.0,2169.86078,10128.28919,-4.12019,0,1,0
202500.595,460.0,2169.35830,10128.28919,-4.11583,0,1,0
202500.595,462.0,2168.85593,10128.28919,-4.11150,0,1,0
202500.595,464.0,2168.35368,10128.28919,-4.10723,0,1,0
202500.595,466.0,2167.85155,10128.28919,-4.10299,0,1,0
202500.595,468.0,2167.34953,10128.28919,-4.09879,0,1,0
202500.595,470.0,2166.84763,10128.28919,-4.09464,0,1,0
202500.595,472.0,2166.34585,10128.28919,-4.09052,0,1,0
202500.595,474.0,2165.84418,10128.28919,-4.08644,0,1,0
202500.595,476.0,2165.34263,10128.28919,-4.08240,0,1,0
202500.595,478.0,2164.84120,10128.28919,-4.07840,0,1,0
202500.595,480.0,2164.33988,10128.28919,-4.07443,0,1,0
202500.595,482.0,2163.83867,10128.28919,-4.07050,0,1,0
202500.595,484.0,2163.33759,10128.28919,-4.06661,0,1,0
202500.595,486.0,2162.83662,10128.28919,-4.06275,0,1,0
202500.595,488.0,2162.33576,10128.28919,-4.05892,0,1,0
202500.595,490.0,2161.83502,10128.28919,-4.05513,0,1,0
202500.595,492.0,2161.33440,10128.28919,-4.05137,0,1,0
202500.595,494.0,2160.83389,10128.28919,-4.04764,0,1,0
202500.595,496.0,2160.33350,10128.28919,-4.04394,0,1,0
202500.595,498.0,2159.83323,10128.28919,-4.04028,0,1,0
205000.590,300.0,2216.16648,10029.99356,-4.81854,0,1,0
205000.590,302.0,2215.65328,10029.99356,-4.79736,0,1,0
205000.590,304.0,2215.14019,10029.99356,-4.77715,0,1,0
205000.590,306.0,2214.62723,10029.99356,-4.75785,0,1,0
205000.590,308.0,2214.11438,10029.99356,-4.73936,0,1,0
205000.590,310.0,2213.60165,10029.99356,-4.72163,0,1,0
205000.590,312.0,2213.08904,10029.99356,-4.70460,0,1,0
205000.590,314.0,2212.57655,10029.99356,-4.68821,0,1,0
205000.590,316.0,2212.06417,10029.99356,-4.67242,0,1,0
205000.590,318.0,2211.55192,10029.99356,-4.65718,0,1,0
205000.590,320.0,2211.03978,10029.99356,-4.64245,0,1,0
205000.590,322.0,2210.52776,10029.99356,-4.62821,0,1,0
205000.590,324.0,2210.01587,10029.99356,-4.61442,0,1,0
205000.590,326.0,2209.50408,10029.99356,-4.60106,0,1,0
205000.590,328.0,2208.99242,10029.99356,-4.58810,0,1,0
205000.590,330.0,2208.48088,10029.99356,-4.57551,0,1,0
205000.590,332.0,2207.96945,10029.99356,-4.56327,0,1,0
205000.590,334.0,2207.45815,10029.99356,-4.55137,0,1,0
205000.590,336.0,2206.94696,10029.99356,-4.53979,0,1,0
205000.590,338.0,2206.43589,10029.99356,-4.52851,0,1,0
205000.590,340.0,2205.92494,10029.99356,-4.51751,0,1,0
205000.590,342.0,2205.41411,10029.99356,-4.50679,0,1,0
205000.590,344.0,2204.90339,10029.99356,-4.49633,0,1,0
205000.590,346.0,2204.39279,10029.99356,-4.48611,0,1,0
205000.590,348.0,2203.88232,10029.99356,-4.47612,0,1,0
205000.590,350.0,2203.37196,10029.99356,-4.46636,0,1,0
205000.590,352.0,2202.86171,10029.99356,-4.45682,0,1,0
205000.590,354.0,2202.35159,10029.99356,-4.44748,0,1,0
205000.590,356.0,2201.84158,10029.99356,-4.43833,0,1,0
205000.590,358.0,2201.33170,10029.99356,-4.42938,0,1,0
205000.590,360.0,2200.82193,10029.99356,-4.42060,0,1,0
205000.590,362.0,2200.31228,10029.99356,-4.41200,0,1,0
205000.590,364.0,2199.80274,10029.99356,-4.40357,0,1,0
205000.590,366.0,2199.29333,10029.99356,-4.39530,0,1,0
205000.590,368.0,2198.78403,10029.99356,-4.38718,0,1,0
205000.590,370.0,2198.27485,10029.99356,-4.37921,0,1,0
205000.590,372.0,2197.76579,10029.99356,-4.37139,0,1,0
205000.590,374.0,2197.25685,10029.99356,-4.36370,0,1,0
205000.590,376.0,2196.74802,10029.99356,-4.35615,0,1,0
205000.590,378.0,2196.23931,10029.99356,-4.34872,0,1,0
205000.590,380.0,2195.73072,10029.99356,-4.34142,0,1,0
205000.590,382.0,2195.22225,10029.99356,-4.33425,0,1,0
205000.590,384.0,2194.71390,10029.99356,-4.32718,0,1,0
205000.590,386.0,2194.20566,10029.99356,-4.32023,0,1,0
205000.590,388.0,2193.69754,10029.99356,-4.31339,0,1,0
205000.590,390.0,2193.18954,10029.99356,-4.30666,0,1,0
205000.590,392.0,2192.68165,10029.99356,-4.30003,0,1,0
205000.590,394.0,2192.17389,10029.99356,-4.29350,0,1,0
205000.590,396.0,2191.66624,10029.99356,-4.28707,0,1,0
205000.590,398.0,2191.15871,10029.99356,-4.28073,0,1,0
205000.590,400.0,2190.65129,10029.99356,-4.27448,0,1,0
205000.590,402.0,2190.14400,10029.99356,-4.26832,0,1,0
205000.590,404.0,2189.63682,10029.99356,-4.26224,0,1,0
205000.590,406.0,2189.12976,10029.99356,-4.25625,0,1,0
205000.590,408.0,2188.62281,10029.99356,-4.25034,0,1,0
205000.590,410.0,2188.11599,10029.99356,-4.24451,0,1,0
205000.590,412.0,2187.60928,10029.99356,-4.23876,0,1,0
205000.590,414.0,2187.10269,10029.99356,-4.23308,0,1,0
205000.590,416.0,2186.59621,10029.99356,-4.22748,0,1,0
205000.590,418.0,2186.08986,10029.99356,-4.22195,0,1,0
205000.590,420.0,2185.58362,10029.99356,-4.21648,0,1,0
205000.590,422.0,2185.07749,10029.99356,-4.21109,0,1,0
205000.590,424.0,2184.57149,10029.99356,-4.20576,0,1,0
205000.590,426.0,2184.06560,10029.99356,-4.20050,0,1,0
205000.590,428.0,2183.55983,10029.99356,-4.19530,0,1,0
205000.590,430.0,2183.05418,10029.99356,-4.19016,0,1,0
205000.590,432.0,2182.54864,10029.99356,-4.18508,0,1,0
205000.590,434.0,2182.04322,10029.99356,-4.18006,0,1,0
205000.590,436.0,2181.53792,10029.99356,-4.17509,0,1,0
205000.590,438.0,2181.03273,10029.99356,-4.17018,0,1,0
205000.590,440.0,2180.52766,10029.99356,-4.16533,0,1,0
205000.590,442.0,2180.02271,10029.99356,-4.16053,0,1,0
205000.590,444.0,2179.51788,10029.99356,-4.15579,0,1,0
205000.590,446.0,2179.01316,10029.99356,-4.15109,0,1,0
205000.590,448.0,2178.50856,10029.99356,-4.14645,0,1,0
205000.590,450.0,2178.00407,10029.99356,-4.14185,0,1,0
205000.590,452.0,2177.49970,10029.99356,-4.13730,0,1,0
205000.590,454.0,2176.99545,10029.99356,-4.13280,0,1,0
205000.590,456.0,2176.49132,10029.99356,-4.12835,0,1,0
205000.590,458.0,2175.98730,10029.99356,-4.12394,0,1,0
205000.590,460.0,2175.48340,10029.99356,-4.11957,0,1,0
205000.590,462.0,2174.97962,10029.99356,-4.11525,0,1,0
205000.590,464.0,2174.47595,10029.99356,-4.11097,0,1,0
205000.590,466.0,2173.97240,10029.99356,-4.10674,0,1,0
205000.590,468.0,2173.46897,10029.99356,-4.10254,0,1,0
205000.590,470.0,2172.96565,10029.99356,-4.09839,0,1,0
205000.590,472.0,2172.46245,10029.99356,-4.09427,0,1,0
205000.590,474.0,2171.95937,10029.99356,-4.09019,0,1,0
205000.590,476.0,2171.45640,10029.99356,-4.08615,0,1,0
205000.590,478.0,2170.95355,10029.99356,-4.08215,0,1,0
205000.590,480.0,2170.45081,10029.99356,-4.07818,0,1,0
205000.590,482.0,2169.94820,10029.99356,-4.07425,0,1,0
205000.590,484.0,2169.44569,10029.99356,-4.07036,0,1,0
205000.590,486.0,2168.94331,10029.99356,-4.06650,0,1,0
205000.590,488.0,2168.44104,10029.99356,-4.06267,0,1,0
205000.590,490.0,2167.93889,10029.99356,-4.05888,0,1,0
